index,Ticker,SimFinId,Currency,Fiscal Year,Fiscal Period,Report Date,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common)
3087,AMZN,62747,USD,2020,Q4,2020-12-31,2021-02-03,2021-10-29,10020000000.0,10260000000.0,125555000000.0,-79284000000.0,46271000000.0,-39398000000.0,-9371000000.0,,,6873000000.0,892000000.0,-314000000.0,7765000000.0,,7765000000,-565000000.0,7222000000,,7222000000,7222000000
3088,AMZN,62747,USD,2021,Q1,2021-03-31,2021-04-30,2022-04-29,10080000000.0,10260000000.0,108518000000.0,-62403000000.0,46115000000.0,-37250000000.0,-8194000000.0,,,8865000000.0,1403000000.0,-294000000.0,10268000000.0,,10268000000,-2156000000.0,8107000000,,8107000000,8107000000
3089,AMZN,62747,USD,2021,Q2,2021-06-30,2021-07-30,2022-07-29,10080000000.0,10280000000.0,113080000000.0,-64176000000.0,48904000000.0,-41202000000.0,-9682000000.0,,,7702000000.0,932000000.0,-329000000.0,8634000000.0,,8634000000,-868000000.0,7778000000,,7778000000,7778000000
3090,AMZN,62747,USD,2021,Q3,2021-09-30,2021-10-29,2022-10-28,10140000000.0,10300000000.0,110812000000.0,-62930000000.0,47882000000.0,-43030000000.0,-10163000000.0,,,4852000000.0,-537000000.0,-374000000.0,4315000000.0,,4315000000,-1155000000.0,3156000000,,3156000000,3156000000
3091,AMZN,62747,USD,2021,Q4,2021-12-31,2022-02-04,2022-10-28,10100000000.0,9560000000.0,137412000000.0,-82835000000.0,54577000000.0,-51117000000.0,-13335000000.0,,,3460000000.0,11474000000.0,-364000000.0,14934000000.0,,14934000000,-612000000.0,14323000000,,14323000000,14323000000
3092,AMZN,62747,USD,2022,Q1,2022-03-31,2022-04-29,2023-04-28,10180000000.0,10180000000.0,116444000000.0,-66499000000.0,49945000000.0,-46276000000.0,-10914000000.0,,,3669000000.0,-8934000000.0,-364000000.0,-5265000000.0,,-5265000000,1422000000.0,-3844000000,,-3844000000,-3844000000
3093,AMZN,62747,USD,2022,Q2,2022-06-30,2022-07-29,2023-08-04,10175000000.0,10175000000.0,121234000000.0,-66424000000.0,54810000000.0,-51493000000.0,-12989000000.0,,,3317000000.0,-5970000000.0,-425000000.0,-2653000000.0,,-2653000000,637000000.0,-2028000000,,-2028000000,-2028000000
3094,AMZN,62747,USD,2022,Q3,2022-09-30,2022-10-28,2023-10-27,10191000000.0,10331000000.0,127101000000.0,-70268000000.0,56833000000.0,-54308000000.0,-14075000000.0,,,2525000000.0,419000000.0,-340000000.0,2944000000.0,,2944000000,-69000000.0,2872000000,,2872000000,2872000000
3095,AMZN,62747,USD,2022,Q4,2022-12-31,2023-02-03,2023-10-27,10210000000.0,10070000000.0,149204000000.0,-85640000000.0,63564000000.0,-60827000000.0,-16151000000.0,,,2737000000.0,-3699000000.0,-249000000.0,-962000000.0,,-962000000,1227000000.0,278000000,,278000000,278000000
3096,AMZN,62747,USD,2023,Q1,2023-03-31,2023-04-28,2024-05-01,10250000000.0,10347000000.0,127358000000.0,-67791000000.0,59567000000.0,-54793000000.0,-13215000000.0,,,4774000000.0,-654000000.0,-212000000.0,4120000000.0,,4120000000,-948000000.0,3172000000,,3172000000,3172000000
3097,AMZN,62747,USD,2023,Q2,2023-06-30,2023-08-04,2024-08-02,10384615384.0,10449000000.0,134383000000.0,-69373000000.0,65010000000.0,-57329000000.0,-13947000000.0,,,7681000000.0,-118000000.0,-179000000.0,7563000000.0,,7563000000,-804000000.0,6750000000,,6750000000,6750000000
3098,AMZN,62747,USD,2023,Q3,2023-09-30,2023-10-27,2024-11-01,10322000000.0,10558000000.0,143083000000.0,-75022000000.0,68061000000.0,-56873000000.0,-13112000000.0,,,11188000000.0,1001000000.0,-30000000.0,12189000000.0,,12189000000,-2306000000.0,9879000000,,9879000000,9879000000
3099,AMZN,62747,USD,2023,Q4,2023-12-31,2024-02-02,2024-11-01,10259384616.0,10614000000.0,169961000000.0,-92553000000.0,77408000000.0,-64199000000.0,-15912000000.0,,,13209000000.0,477000000.0,188000000.0,13686000000.0,,13686000000,-3062000000.0,10624000000,,10624000000,10624000000
3100,AMZN,62747,USD,2024,Q1,2024-03-31,2024-05-01,2025-05-02,10393000000.0,10670000000.0,143313000000.0,-72633000000.0,70680000000.0,-55373000000.0,-12404000000.0,,,15307000000.0,-2324000000.0,349000000.0,12983000000.0,,12983000000,-2467000000.0,10516000000,-85000000.0,10431000000,10431000000
3101,AMZN,62747,USD,2024,Q2,2024-06-30,2024-08-02,2025-08-01,10447000000.0,10708000000.0,147977000000.0,-73785000000.0,74192000000.0,-59520000000.0,-13553000000.0,,,14672000000.0,573000000.0,591000000.0,15245000000.0,,15245000000,-1767000000.0,13485000000,,13485000000,13485000000
3102,AMZN,62747,USD,2024,Q3,2024-09-30,2024-11-01,2025-10-31,10501000000.0,10735000000.0,158877000000.0,-80977000000.0,77900000000.0,-60489000000.0,-13322000000.0,,,17411000000.0,626000000.0,653000000.0,18037000000.0,,18037000000,-2706000000.0,15328000000,,15328000000,15328000000
7365,BMY,255210,USD,2019,Q4,2019-12-31,2020-02-24,2020-11-05,1918000000.0,1940000000.0,7945000000.0,-2492000000.0,5453000000.0,-4893000000.0,-1734000000.0,-2097000000.0,-1062000000.0,560000000.0,-689000000.0,,-129000000.0,,-129000000,-931000000.0,-1060000000,,-1056000000,-1056000000
7366,BMY,255210,USD,2020,Q1,2020-03-31,2020-05-07,2021-04-29,2258000000.0,2258000000.0,10781000000.0,-3662000000.0,7119000000.0,-6260000000.0,-1606000000.0,-2372000000.0,-2282000000.0,859000000.0,-1163000000.0,,-304000000.0,,-304000000,-462000000.0,-766000000,,-775000000,-775000000
7367,BMY,255210,USD,2020,Q2,2020-06-30,2020-08-06,2021-07-28,2263000000.0,2263000000.0,10129000000.0,-2699000000.0,7430000000.0,-6539000000.0,-1628000000.0,-2522000000.0,-2389000000.0,891000000.0,736000000.0,,1627000000.0,,1627000000,-1707000000.0,-80000000,,-85000000,-85000000
7368,BMY,255210,USD,2020,Q3,2020-09-30,2020-11-05,2021-10-27,2257000000.0,2290000000.0,10540000000.0,-2502000000.0,8038000000.0,-6696000000.0,-1706000000.0,-2499000000.0,-2491000000.0,1342000000.0,915000000.0,,2257000000.0,,2257000000,-379000000.0,1878000000,,1872000000,1872000000
7369,BMY,255210,USD,2020,Q4,2020-12-31,2021-02-10,2021-10-27,2254000000.0,2221000000.0,11068000000.0,-2910000000.0,8158000000.0,-7902000000.0,-2721000000.0,-2655000000.0,-2526000000.0,256000000.0,1826000000.0,,2082000000.0,-12533000000.0,-10451000000,424000000.0,-10027000000,,-10027000000,-10027000000
7370,BMY,255210,USD,2021,Q1,2021-03-31,2021-04-29,2022-04-29,2236000000.0,2265000000.0,11073000000.0,-2841000000.0,8232000000.0,-6398000000.0,-1666000000.0,-2219000000.0,-2513000000.0,1834000000.0,702000000.0,,2536000000.0,-6000000.0,2530000000,-501000000.0,2029000000,,2021000000,2021000000
7371,BMY,255210,USD,2021,Q2,2021-06-30,2021-07-28,2022-07-27,2236000000.0,2265000000.0,11703000000.0,-2452000000.0,9251000000.0,-6907000000.0,-1882000000.0,-2478000000.0,-2547000000.0,2344000000.0,2000000.0,,2346000000.0,-793000000.0,1553000000,-492000000.0,1061000000,,1055000000,1055000000
7372,BMY,255210,USD,2021,Q3,2021-09-30,2021-10-27,2022-10-26,2219000000.0,2243000000.0,11624000000.0,-2291000000.0,9333000000.0,-7314000000.0,-1788000000.0,-2980000000.0,-2546000000.0,2019000000.0,409000000.0,,2428000000.0,-271000000.0,2157000000,-605000000.0,1552000000,,1546000000,1546000000
7373,BMY,255210,USD,2021,Q4,2021-12-31,2022-02-09,2022-10-26,2219000000.0,2243000000.0,11985000000.0,-2356000000.0,9629000000.0,-7289000000.0,-2354000000.0,-2518000000.0,-2417000000.0,2340000000.0,-393000000.0,,1947000000.0,-89000000.0,1858000000,514000000.0,2372000000,,2372000000,2372000000
7374,BMY,255210,USD,2022,Q1,2022-03-31,2022-04-29,2023-04-27,2202000000.0,2219000000.0,11648000000.0,-2471000000.0,9177000000.0,-6508000000.0,-1831000000.0,-2260000000.0,-2417000000.0,2669000000.0,-649000000.0,,2020000000.0,-333000000.0,1687000000,-404000000.0,1283000000,,1278000000,1278000000
7375,BMY,255210,USD,2022,Q2,2022-06-30,2022-07-27,2023-07-27,2202000000.0,2219000000.0,11887000000.0,-2720000000.0,9167000000.0,-6525000000.0,-1787000000.0,-2321000000.0,-2417000000.0,2642000000.0,-284000000.0,,2358000000.0,-400000000.0,1958000000,-529000000.0,1429000000,,1421000000,1421000000
7376,BMY,255210,USD,2022,Q3,2022-09-30,2022-10-26,2023-10-26,2133000000.0,2149000000.0,11218000000.0,-2353000000.0,8865000000.0,-6766000000.0,-1930000000.0,-2418000000.0,-2418000000.0,2099000000.0,140000000.0,,2239000000.0,-30000000.0,2209000000,-601000000.0,1608000000,,1606000000,1606000000
7377,BMY,255210,USD,2022,Q4,2022-12-31,2023-02-14,2023-10-26,2075000000.0,2393000000.0,11406000000.0,-2593000000.0,8813000000.0,-7119000000.0,-2266000000.0,-2510000000.0,-2343000000.0,1694000000.0,217000000.0,,1911000000.0,-52000000.0,1859000000,166000000.0,2025000000,,2022000000,2022000000
7378,BMY,255210,USD,2023,Q1,2023-03-31,2023-04-27,2024-04-25,2099000000.0,2113000000.0,11337000000.0,-2566000000.0,8771000000.0,-6339000000.0,-1762000000.0,-2321000000.0,-2256000000.0,2432000000.0,413000000.0,,2845000000.0,-75000000.0,2770000000,-503000000.0,2267000000,,2262000000,2262000000
7379,BMY,255210,USD,2023,Q2,2023-06-30,2023-07-27,2024-07-26,2093000000.0,2102000000.0,11226000000.0,-2876000000.0,8350000000.0,-6449000000.0,-1934000000.0,-2258000000.0,-2257000000.0,1901000000.0,116000000.0,,2017000000.0,-158000000.0,1859000000,218000000.0,2077000000,,2073000000,2073000000
7380,BMY,255210,USD,2023,Q3,2023-09-30,2023-10-26,2024-10-31,2057000000.0,2064000000.0,10966000000.0,-2506000000.0,8460000000.0,-6501000000.0,-2003000000.0,-2242000000.0,-2256000000.0,1959000000.0,258000000.0,,2217000000.0,-80000000.0,2137000000,-203000000.0,1934000000,,1928000000,1928000000
7381,BMY,255210,USD,2023,Q4,2023-12-31,2024-02-13,2024-10-31,2027000000.0,2033000000.0,11477000000.0,-2745000000.0,8732000000.0,-6829000000.0,-2073000000.0,-2478000000.0,-2278000000.0,1903000000.0,371000000.0,,2274000000.0,-600000000.0,1674000000,88000000.0,1762000000,,1762000000,1762000000
7382,BMY,255210,USD,2024,Q1,2024-03-31,2024-04-25,2025-04-24,2023000000.0,2023000000.0,11865000000.0,-2932000000.0,8933000000.0,-7419000000.0,-2367000000.0,-2695000000.0,-2357000000.0,1514000000.0,-81000000.0,,1433000000.0,-12949000000.0,-11516000000,-392000000.0,-11908000000,,-11911000000,-11911000000
7383,BMY,255210,USD,2024,Q2,2024-06-30,2024-07-26,2025-07-31,2027000000.0,2029000000.0,12201000000.0,-3267000000.0,8934000000.0,-7243000000.0,-1928000000.0,-2899000000.0,-2416000000.0,1691000000.0,-273000000.0,,1418000000.0,-132000000.0,1286000000,398000000.0,1684000000,,1680000000,1680000000
7384,BMY,255210,USD,2024,Q3,2024-09-30,2024-10-31,2025-10-30,2028000000.0,2031000000.0,11892000000.0,-2957000000.0,8935000000.0,-6763000000.0,-1983000000.0,-2374000000.0,-2406000000.0,2172000000.0,-234000000.0,,1938000000.0,-262000000.0,1676000000,-461000000.0,1215000000,,1211000000,1211000000
10544,CMCSA,106366,USD,2019,Q4,2019-12-31,2020-01-30,2020-10-29,4560000000.0,4620000000.0,28398000000.0,-9300000000.0,19098000000.0,-13851000000.0,-10674000000.0,,-3177000000.0,5247000000.0,-1186000000.0,-1113000000.0,4061000000.0,,4061000000,-861000000.0,3200000000,,3162000000,3162000000
10545,CMCSA,106366,USD,2020,Q1,2020-03-31,2020-04-30,2021-04-29,4562000000.0,4617000000.0,26609000000.0,-8301000000.0,18308000000.0,-13456000000.0,-10192000000.0,,-3264000000.0,4852000000.0,-1928000000.0,-1212000000.0,2924000000.0,,2924000000,-700000000.0,2224000000,,2147000000,2147000000
10546,CMCSA,106366,USD,2020,Q2,2020-06-30,2020-07-30,2021-07-29,4570000000.0,4607000000.0,23715000000.0,-6817000000.0,16898000000.0,-12251000000.0,-8987000000.0,,-3264000000.0,4647000000.0,-692000000.0,-1112000000.0,3955000000.0,,3955000000,-946000000.0,3009000000,,2988000000,2988000000
10547,CMCSA,106366,USD,2020,Q3,2020-09-30,2020-10-29,2021-10-28,4577000000.0,4628000000.0,25532000000.0,-8565000000.0,16967000000.0,-12891000000.0,-9571000000.0,,-3320000000.0,4076000000.0,-1306000000.0,-1220000000.0,2770000000.0,,2770000000,-739000000.0,2031000000,,2019000000,2019000000
10548,CMCSA,106366,USD,2020,Q4,2020-12-31,2021-02-04,2021-10-28,4587000000.0,4644000000.0,27708000000.0,-9438000000.0,18270000000.0,-14352000000.0,-11100000000.0,,-3252000000.0,3918000000.0,498000000.0,-1044000000.0,4416000000.0,,4416000000,-979000000.0,3437000000,,3380000000,3380000000
10549,CMCSA,106366,USD,2021,Q1,2021-03-31,2021-04-29,2022-04-28,4591000000.0,4665000000.0,27205000000.0,-8919000000.0,18286000000.0,-13247000000.0,-9885000000.0,,-3362000000.0,5039000000.0,-628000000.0,-1018000000.0,4411000000.0,,4411000000,-1119000000.0,3292000000,,3329000000,3329000000
10550,CMCSA,106366,USD,2021,Q2,2021-06-30,2021-07-29,2022-07-28,4600000000.0,4674000000.0,28546000000.0,-9256000000.0,19290000000.0,-13783000000.0,-10400000000.0,,-3383000000.0,5507000000.0,123000000.0,-1093000000.0,5630000000.0,,5630000000,-2000000000.0,3630000000,,3738000000,3738000000
10551,CMCSA,106366,USD,2021,Q3,2021-09-30,2021-10-28,2022-10-27,4588000000.0,4665000000.0,30298000000.0,-10395000000.0,19903000000.0,-14454000000.0,-10976000000.0,,-3478000000.0,5449000000.0,-284000000.0,-1050000000.0,5165000000.0,,5165000000,-1235000000.0,3930000000,,4034000000,4034000000
10552,CMCSA,106366,USD,2021,Q4,2021-12-31,2022-02-02,2022-10-27,4573000000.0,4656000000.0,30336000000.0,-9880000000.0,20456000000.0,-15635000000.0,-12053000000.0,,-3582000000.0,4821000000.0,-937000000.0,-1120000000.0,3884000000.0,,3884000000,-905000000.0,2979000000,,3055000000,3055000000
10553,CMCSA,106366,USD,2022,Q1,2022-03-31,2022-04-28,2023-04-27,4533230325.0,4613000000.0,31010000000.0,,,-25440000000.0,-11322000000.0,,-3548000000.0,5570000000.0,-805000000.0,-993000000.0,4765000000.0,,4765000000,-1288000000.0,3477000000,,3550000000,3550000000
10554,CMCSA,106366,USD,2022,Q2,2022-06-30,2022-07-28,2023-07-27,4533230325.0,4613000000.0,30016000000.0,,,-23649000000.0,-11294000000.0,,-3468000000.0,6367000000.0,-1865000000.0,-968000000.0,4502000000.0,,4502000000,-1261000000.0,3241000000,,3396000000,3396000000
10555,CMCSA,106366,USD,2022,Q3,2022-09-30,2022-10-27,2023-10-26,4457000000.0,4482000000.0,29849000000.0,-8949000000.0,20900000000.0,-14743000000.0,-11410000000.0,,-3333000000.0,6157000000.0,-1226000000.0,-960000000.0,4931000000.0,-8583000000.0,-3652000000,-1014000000.0,-4666000000,,-4598000000,-4598000000
10556,CMCSA,106366,USD,2022,Q4,2022-12-31,2023-02-03,2023-10-26,4609460650.0,4908000000.0,30553000000.0,-9807000000.0,20746000000.0,-16216000000.0,-12744000000.0,,-3472000000.0,4530000000.0,-860000000.0,-974000000.0,3670000000.0,0.0,3670000000,-797000000.0,2873000000,,3023000000,3023000000
10557,CMCSA,106366,USD,2023,Q1,2023-03-31,2023-04-27,2024-04-25,4208000000.0,4227000000.0,29691000000.0,-9004000000.0,20687000000.0,-15041000000.0,-11264000000.0,,-3777000000.0,5646000000.0,-403000000.0,-1010000000.0,5243000000.0,,5243000000,-1476000000.0,3767000000,,3834000000,3834000000
10558,CMCSA,106366,USD,2023,Q2,2023-06-30,2023-07-27,2024-07-23,4165000000.0,4183000000.0,30513000000.0,-8849000000.0,21664000000.0,-14955000000.0,-11417000000.0,,-3538000000.0,6709000000.0,-983000000.0,-998000000.0,5726000000.0,,5726000000,-1537000000.0,4189000000,,4248000000,4248000000
10559,CMCSA,106366,USD,2023,Q3,2023-09-30,2023-10-26,2024-10-31,4109000000.0,4141000000.0,30115000000.0,-8652000000.0,21463000000.0,-14988000000.0,-11495000000.0,,-3493000000.0,6475000000.0,-1010000000.0,-1060000000.0,5465000000.0,,5465000000,-1468000000.0,3997000000,,4046000000,4046000000
10560,CMCSA,106366,USD,2023,Q4,2023-12-31,2024-01-31,2024-10-31,4006000000.0,4041000000.0,31253000000.0,-10256000000.0,20997000000.0,-16513000000.0,-12985000000.0,,-3528000000.0,4484000000.0,-439000000.0,-1019000000.0,4045000000.0,,4045000000,-890000000.0,3155000000,,3262000000,3262000000
10561,CMCSA,106366,USD,2024,Q1,2024-03-31,2024-04-25,2025-04-24,3959000000.0,3992000000.0,30058000000.0,-8823000000.0,21235000000.0,-15426000000.0,-11875000000.0,,-3551000000.0,5809000000.0,-704000000.0,-1002000000.0,5105000000.0,,5105000000,-1328000000.0,3777000000,,3856000000,3856000000
10562,CMCSA,106366,USD,2024,Q2,2024-06-30,2024-07-23,2025-07-31,3905000000.0,3920000000.0,29688000000.0,-7961000000.0,21727000000.0,-15092000000.0,-11552000000.0,,-3540000000.0,6635000000.0,-1460000000.0,-1026000000.0,5175000000.0,,5175000000,-1336000000.0,3839000000,,3928000000,3928000000
10563,CMCSA,106366,USD,2024,Q3,2024-09-30,2024-10-31,2025-10-30,3861000000.0,3880000000.0,32070000000.0,-10216000000.0,21854000000.0,-15995000000.0,-12117000000.0,,-3878000000.0,5859000000.0,-1040000000.0,-1037000000.0,4819000000.0,,4819000000,-1243000000.0,3576000000,,3629000000,3629000000
11365,COST,217867,USD,2020,Q2,2020-03-31,2020-03-12,2020-03-12,442021000.0,443727000.0,39072000000.0,-34056000000.0,5016000000.0,-3750000000.0,-3743000000.0,,,1266000000.0,11000000.0,-34000000.0,1277000000.0,,1277000000,-330000000.0,947000000,,931000000,931000000
11366,COST,217867,USD,2020,Q3,2020-06-30,2020-06-04,2020-06-04,442322000.0,443854000.0,37266000000.0,-32249000000.0,5017000000.0,-3838000000.0,-3830000000.0,,,1179000000.0,-16000000.0,-37000000.0,1163000000.0,,1163000000,-311000000.0,852000000,,838000000,838000000
11367,COST,217867,USD,2020,Q4,2020-09-30,2020-10-07,2022-10-05,443026000.0,444342000.0,53383000000.0,-46401000000.0,6982000000.0,-5053000000.0,-5082000000.0,,,1929000000.0,-60000000.0,-51000000.0,1869000000.0,,1869000000,-465000000.0,1404000000,,1389000000,1389000000
11368,COST,217867,USD,2021,Q1,2020-11-30,2020-12-16,2021-12-22,442952000.0,444386000.0,43208000000.0,-37458000000.0,5750000000.0,-4320000000.0,-4320000000.0,,,1430000000.0,-10000000.0,-39000000.0,1420000000.0,,1420000000,-239000000.0,1181000000,,1166000000,1166000000
11369,COST,217867,USD,2021,Q2,2021-02-28,2021-03-10,2021-03-10,442952000.0,444386000.0,44769000000.0,-39078000000.0,5691000000.0,-4351000000.0,-4342000000.0,,,1340000000.0,-21000000.0,-40000000.0,1319000000.0,,1319000000,-348000000.0,971000000,,951000000,951000000
11370,COST,217867,USD,2021,Q3,2021-05-31,2021-06-03,2021-06-03,443089000.0,444346000.0,45277000000.0,-39415000000.0,5862000000.0,-4199000000.0,-4189000000.0,,,1663000000.0,-13000000.0,-40000000.0,1650000000.0,,1650000000,-417000000.0,1233000000,,1220000000,1220000000
11371,COST,217867,USD,2021,Q4,2021-08-31,2021-10-06,2021-06-03,443089000.0,444346000.0,62675000000.0,-54733000000.0,7942000000.0,-5667000000.0,-5708000000.0,,,2275000000.0,16000000.0,-52000000.0,2291000000.0,,2291000000,-597000000.0,1694000000,,1670000000,1670000000
11372,COST,217867,USD,2022,Q1,2021-11-30,2021-12-22,2022-12-29,443500500.0,444760000.0,50363000000.0,-43952000000.0,6411000000.0,-4718000000.0,-4718000000.0,,,1693000000.0,3000000.0,-39000000.0,1696000000.0,,1696000000,-351000000.0,1345000000,,1324000000,1324000000
11373,COST,217867,USD,2022,Q2,2022-02-28,2022-03-10,2023-03-09,443500500.0,444760000.0,51904000000.0,-45517000000.0,6387000000.0,-4575000000.0,-4575000000.0,,,1812000000.0,-11000000.0,-36000000.0,1801000000.0,,1801000000,-481000000.0,1320000000,,1299000000,1299000000
11374,COST,217867,USD,2022,Q3,2022-04-30,2022-05-02,2023-06-01,443700000.0,444886000.0,52596000000.0,-46355000000.0,6241000000.0,-4450000000.0,-4450000000.0,,,1791000000.0,36000000.0,-35000000.0,1827000000.0,,1827000000,-455000000.0,1372000000,,1353000000,1353000000
11375,COST,217867,USD,2022,Q4,2022-08-31,2022-10-05,2023-06-01,443903000.0,444622000.0,72091000000.0,-63558000000.0,8533000000.0,-6036000000.0,-6036000000.0,,,2497000000.0,19000000.0,-48000000.0,2516000000.0,,2516000000,-638000000.0,1878000000,,1868000000,1868000000
11376,COST,217867,USD,2023,Q1,2022-11-30,2022-12-29,2023-12-20,443837000.0,444531000.0,54437000000.0,-47769000000.0,6668000000.0,-4917000000.0,-4917000000.0,,,1751000000.0,19000000.0,-34000000.0,1770000000.0,,1770000000,-406000000.0,1364000000,,1364000000,1364000000
11377,COST,217867,USD,2023,Q2,2023-02-28,2023-03-09,2024-03-13,443877000.0,444475000.0,55266000000.0,-48423000000.0,6843000000.0,-4940000000.0,-4940000000.0,,,1903000000.0,80000000.0,-34000000.0,1983000000.0,,1983000000,-517000000.0,1466000000,,1466000000,1466000000
11378,COST,217867,USD,2023,Q3,2023-04-30,2023-05-01,2024-06-06,443814000.0,444360000.0,53648000000.0,-47175000000.0,6473000000.0,-4794000000.0,-4794000000.0,,,1679000000.0,92000000.0,-36000000.0,1771000000.0,,1771000000,-469000000.0,1302000000,,1302000000,1302000000
11379,COST,217867,USD,2023,Q4,2023-08-31,2023-10-11,2025-10-08,443888000.0,444442000.0,78939000000.0,-69219000000.0,9720000000.0,-6939000000.0,-6939000000.0,,,2781000000.0,182000000.0,-56000000.0,2963000000.0,,2963000000,-803000000.0,2160000000,,2160000000,2160000000
11380,COST,217867,USD,2024,Q1,2023-11-30,2023-12-20,2024-12-19,443827000.0,444403000.0,57799000000.0,-50457000000.0,7342000000.0,-5358000000.0,-5358000000.0,,,1984000000.0,122000000.0,-38000000.0,2106000000.0,,2106000000,-517000000.0,1589000000,,1589000000,1589000000
11381,COST,217867,USD,2024,Q2,2024-02-29,2024-03-13,2025-03-13,443892000.0,444754000.0,58442000000.0,-51140000000.0,7302000000.0,-5240000000.0,-5240000000.0,,,2062000000.0,175000000.0,-41000000.0,2237000000.0,,2237000000,-494000000.0,1743000000,,1743000000,1743000000
